architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
32:32:16:8:32:32:8|d3r2:c1x5:c1x1:c1x3:c1x1:d3r2,180281,0.009405136108398438,10572.6904296875,20.556983947753906,36.40397389729818,0.9655384552092308,0.3976519659713463,0.4004159510135651
64:16:16:8:64:32:64|c1x5:z:id:id:d3r4:id,268873,0.0052715778350830075,543.9869384765625,40.995845794677734,67.26742680867513,1.0009078625459698,0.9255273997047802,0.9301180183887482
8:16:32:16:32:32:8|c1x5:c1x5:c1x3,97721,0.009437870979309083,1239.92529296875,92.10948181152344,49.040810902913414,0.8970747096781853,0.44530007942223254,0.46776162981987
32:32:16:64:8:32:64|c1x1:c1x3:d3r4:d3r4:id:z,291345,0.008721756935119628,45.74803161621094,34.610721588134766,58.226261138916016,0.9740715738368317,0.4345161863315253,0.45325241386890414
8:64:64:8:64:8:64|d3r4:d3r4:d3r4:c1x1:z:c1x3,477113,0.007235908508300781,6382.36181640625,31.672388076782227,58.53009033203125,0.920913578043775,0.44933164340478404,0.44779337048530576
32:8:32:64:8:16:8|c1x5:c1x1:c1x3:d3r4:c1x5:z,204577,0.009805035591125489,44.75053405761719,7.539488315582275,75.30997975667317,0.9955446422422211,0.42804499835143855,0.46002131402492524
32:16:8:16:64:64:8|c1x1:c1x1:id:c1x5:c1x5:id,212761,0.00775456428527832,37665.7265625,31.88489532470703,34.84506479899088,0.9646028209616747,0.3554907308684455,0.40497229993343353
64:32:32:8:8:16:8|d3r4:id:c1x5:c1x1:d3r4:c1x3,226065,0.009178757667541504,184.87777709960938,8.873437881469727,83.64409891764323,1.0293425706144483,0.2961457798510422,0.34704128205776213
32:16:32:8:16:16:16|c1x1:c1x1:c1x1:d3r2:c1x5:id,74249,0.007238912582397461,32222.66015625,18.334077835083008,33.19849522908529,0.9458306884498291,0.3315550920404034,0.30217146277427676
8:32:64:32:8:64:32|d3r2:d3r2:id:c1x3:d3r2:c1x5,509441,0.009186029434204102,150.71546936035156,39.28297424316406,90.6122055053711,0.9705749708274292,0.40463554123301565,0.3941222459077835
64:64:8:16:64:8:16|z:c1x5:c1x1,133561,0.00436558723449707,3341.17724609375,17.119314193725586,30.343026479085285,0.9274206843453828,0.36202030417359904,0.37700995802879333
32:8:32:64:64:16:32|c1x1:c1x5:d3r4,221913,0.004998493194580078,6443.04345703125,26.221193313598633,31.07565689086914,0.9203474939945654,0.9201699613053121,0.9365311652421952
64:16:64:16:8:16:16|c1x5:d3r4:d3r2:id:c1x5:c1x3,371937,0.010355877876281738,295.90496826171875,21.69659423828125,147.5379435221354,1.0363548463081838,0.9303006897737951,0.9288255453109742
64:32:64:8:16:64:32|d3r4:d3r2:d3r2:id:z:d3r4,519849,0.008291077613830567,595.9241943359375,24.2187557220459,121.69819641113281,0.9916005164796176,0.9273557066917419,0.9311000853776932
8:64:32:8:32:32:32|c1x3:c1x5:c1x3:z:id:c1x3,237945,0.012239742279052734,1955.5281982421875,70.57865905761719,nan,0.9204040196757828,0.4007093987347167,0.41485445499420165
32:64:16:8:8:32:64|id:d3r4:d3r4:c1x3:d3r4:d3r2,446305,0.007764053344726562,14048.9033203125,23.80071449279785,38.39342244466146,0.9541466490916407,0.36214369903376076,0.3489049255847931
16:32:16:8:32:32:8|c1x5:c1x5:c1x5:d3r4:d3r2:c1x5,229241,0.011889100074768066,67.70979309082031,40.0175895690918,108.34444173177083,1.0314010399111149,0.45206909635920584,0.5339291512966156
8:16:64:32:8:16:16|id:z:c1x1,11873,0.0022705793380737305,310.96923828125,45.46243667602539,21.20978037516276,0.7640040212020235,0.46755413950225455,0.4620133638381958
16:16:32:16:8:64:64|d3r4:d3r4:d3r2:d3r2:c1x1:d3r4,470081,0.008073782920837403,185.88401794433594,27.36040496826172,81.38745880126953,0.953737720969578,0.9293802439430614,0.9291792809963226
64:32:16:32:16:64:64|c1x3:c1x5:c1x5:d3r2:z:c1x3,614057,0.010774898529052734,30725.46875,20.77199363708496,nan,1.0170356542367818,0.45100352940735994,0.43350934982299805
64:64:64:16:64:16:16|id:d3r2:id:c1x3:c1x5:c1x3,548409,0.009374308586120605,306.4106140136719,45.02783966064453,111.66991933186848,1.0760567167930666,0.9282251360975666,0.9250896155834198
16:64:16:16:64:32:32|id:z:c1x3:c1x5:d3r4:id,279033,0.007136487960815429,10869.8046875,61.17771530151367,34.377156575520836,0.9064419266323533,0.4220806352886153,0.41067924797534944
8:64:16:64:8:64:8|c1x3:d3r2:c1x3:c1x5:c1x1:d3r2,453553,0.01110999584197998,64.71293640136719,46.19246292114258,94.62340799967448,1.003400253414986,0.37787797053654987,0.43364591896533966
32:64:16:32:64:32:32|id:id:c1x3:c1x5:id:id,219929,0.008714032173156739,109072.9375,37.189640045166016,40.309600830078125,0.9342158568388632,0.922352283825109,0.9357297509908676
8:16:16:32:8:16:16|c1x3:d3r4:d3r4:c1x3:c1x3:z,84065,0.009737443923950196,2.1929843425750732,13.998048782348633,69.95263417561848,0.9477011364537725,0.3993930669478428,0.4139413684606552
16:32:16:8:64:16:8|c1x5:d3r2:d3r4:d3r2:d3r4:c1x3,272857,0.009842205047607421,113.72235870361328,25.820344924926758,91.6855977376302,1.0430641997345815,0.5264069518925231,0.5599128544330597
64:64:16:64:64:64:32|d3r4:c1x5:c1x3:d3r2:z:c1x1,808121,0.008586812019348144,41656.18359375,16.575992584228516,56.97084299723307,1.0138290978995692,0.36814984936773043,0.37457568347454073
8:16:32:64:8:16:64|c1x1:d3r4:c1x5:d3r2:c1x1:d3r2,397121,0.009081721305847168,179.31265258789062,127.4151382446289,78.35539245605469,0.9418720037116407,0.3645191796031999,0.371901860833168
32:8:32:64:16:32:64|c1x1:c1x3:c1x5:c1x1:c1x5:c1x5,448777,0.011533498764038086,7269.69140625,24.5997371673584,inf,0.9796878037347964,0.43863900870452693,0.4431458920240402
32:32:64:64:16:64:16|d3r4:id:d3r2:c1x3:z:d3r4,492713,0.00763850212097168,103.3798828125,17.11931800842285,79.51158396402995,0.9886646002249339,0.3126419223385093,0.33108527958393097
8:16:16:8:8:16:16|id:c1x5:d3r2:d3r2:id:z,42465,0.006167984008789063,821.4459838867188,49.77925109863281,93.19564056396484,0.8818291763809478,0.9294694713604303,0.9289411514997482
64:16:32:8:8:16:32|d3r4:d3r4:d3r4:c1x3:id:z,188097,0.006171536445617676,20551.8984375,9.041158676147461,19.36046091715495,0.9710283143876363,0.3645336517581233,0.3488250583410263
32:32:8:8:64:16:32|c1x1:z:id:c1x3:id:id,48793,0.0048836469650268555,11040.4072265625,68.32830810546875,36.00878651936849,0.9857570874306135,0.3614035896313043,0.3702369511127472
16:8:8:8:32:16:32|d3r2:c1x3:c1x3:c1x5:id:id,83849,0.00833723545074463,25951.935546875,25.20337677001953,32.80058924357096,0.9075709222782041,0.3995910272186185,0.4491643369197845
32:32:16:8:64:16:64|id:d3r2:c1x3:d3r4:z:c1x5,328185,0.008399128913879395,79.5940933227539,16.072498321533203,85.05876922607422,1.035936599402787,0.34995233055986,0.39631299674510956
16:8:64:16:32:8:16|c1x3:c1x5:c1x1:d3r4:c1x5:d3r4,239993,0.01038203239440918,11417.4775390625,24.531452178955078,42.518452962239586,0.9333715257765044,0.44380194243089655,0.4672943204641342
64:64:64:32:16:8:16|c1x5:c1x5:c1x3,366281,0.009386920928955078,30.912073135375977,7.9590888023376465,71.35247802734375,1.0329063856924663,0.2892997544488789,0.3609658986330032
64:16:32:8:32:16:16|c1x5:id:z:id:d3r4:d3r2,204153,0.006249475479125977,35697.48046875,8.504817008972168,46.24893061319987,0.9578540680420842,0.9265226442136882,0.935947734117508
